,ITEM_CODE,Retailer Item Code,Description,BI_LIG_FLAG,BIR_BY_VISIT,BIR_BY_SALES,BIR_BY_REG_PRICE,BI_APPEAR_NOS,BI_APPEAR_PER,A1_ITEM_CODE,A1_RET_ITEM_CODE,A1 Item Description,A1_LIG_FLAG,A1R_BY_VISIT,A1R_BY_SALES,A1R_BY_REG_PRICE,Visits(Base Item and A1 Purchased)#,Visits(Base Item and A1 Purchased)%,A2_ITEM_CODE,A2_RET_ITEM_CODE,A2_ITEM_DESC,A2_LIG_FLAG,A2R_BY_VISIT,A2R_BY_SALES,A2R_BY_REG_PRICE,A2_APPEAR_NOS,A2_APPEAR_PER,A3_ITEM_CODE,A3_RET_ITEM_CODE,A3_ITEM_DESC,A3_LIG_FLAG,A3R_BY_VISIT,A3R_BY_SALES,A3R_BY_REG_PRICE,A3_APPEAR_NOS,A3_APPEAR_PER,A4_ITEM_CODE,A4_RET_ITEM_CODE,A4_ITEM_DESC,A4_LIG_FLAG,A4R_BY_VISIT,A4R_BY_SALES,A4R_BY_REG_PRICE,A4_APPEAR_NOS,A4_APPEAR_PER,A5_ITEM_CODE,A5_RET_ITEM_CODE,A5_ITEM_DESC,A5_LIG_FLAG,A5R_BY_VISIT,A5R_BY_SALES,A5R_BY_REG_PRICE,A5_APPEAR_NOS,A5_APPEAR_PER
575,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,512346,1.630326246,24392,8920505,KRAFT SHREDDED CHEESE 8 OZ.(6332),1,9,5,362,40261,7.86,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,4007,0.782088667,12306,8924494,LAND O LAKES BUTTER QUARTERS(4801),1,22,6,63,576,0.112424026,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,74,0.014443364,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,11,0.002146987
576,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,512346,1.630326246,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,35478,6.92,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,8480,1.655131493,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,1360,0.265445617,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,201,0.039231301,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,28,0.005465057
577,16838,8922731,SWISS PREMIUM TEA-GALLON(128268),1,60,60,787,351913,1.119815516,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,24505,6.96,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2335,0.663516267,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,324,0.09206821,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,42,0.011934768,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,10,0.002841611
578,16838,8922731,SWISS PREMIUM TEA-GALLON(128268),1,60,60,787,351913,1.119815516,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,20192,5.74,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,2335,0.663516267,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,324,0.09206821,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,42,0.011934768,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,10,0.002841611
579,16838,8922731,SWISS PREMIUM TEA-GALLON(128268),1,60,60,787,351913,1.119815516,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,15418,4.38,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1522,0.432493258,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,212,0.060242162,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,32,0.009093157,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,6,0.001704967
580,16838,8922731,SWISS PREMIUM TEA-GALLON(128268),1,60,60,787,351913,1.119815516,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,14612,4.15,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1949,0.553830066,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,289,0.08212257,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,38,0.010798123,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,10,0.002841611
581,168726,5200000,KR VELVEETA CHEESE IWS,0,297,311,567,59356,0.188875574,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,5151,8.68,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,584,0.983893793,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,83,0.139834221,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,12,0.020216996,21550,8920138,MM LEMONADE FRT PNCH 59Z(222583),1,68,99,933,3,0.005054249
582,168726,5200000,KR VELVEETA CHEESE IWS,0,297,311,567,59356,0.188875574,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,4396,7.41,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,584,0.983893793,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,83,0.139834221,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,12,0.020216996,21550,8920138,MM LEMONADE FRT PNCH 59Z(222583),1,68,99,933,3,0.005054249
583,168726,5200000,KR VELVEETA CHEESE IWS,0,297,311,567,59356,0.188875574,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,3933,6.63,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,540,0.909764809,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,97,0.163420716,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,16,0.026955994,12864,8921355,BM SHREDDED 16OZ CHEESE(130692),1,21,13,284,5,0.008423748
584,168726,5200000,KR VELVEETA CHEESE IWS,0,297,311,567,59356,0.188875574,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,3768,6.35,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,517,0.871015567,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,97,0.163420716,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,16,0.026955994,12864,8921355,BM SHREDDED 16OZ CHEESE(130692),1,21,13,284,5,0.008423748
585,169072,1201019552,SABRA GUAC CLASSIC FLAV 8X8OZ,0,412,394,347,34482,0.109724502,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,5410,15.69,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,471,1.36593005,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,65,0.188504147,39561,8923665,SABRA 10OZ(360431),1,54,48,393,11,0.031900702,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,5,0.014500319
586,169072,1201019552,SABRA GUAC CLASSIC FLAV 8X8OZ,0,412,394,347,34482,0.109724502,39561,8923665,SABRA 10OZ(360431),1,54,48,393,3686,10.69,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,469,1.360129923,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,64,0.185604083,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,13,0.037700829,41668,9002085,BM CHUNK CHEESE UPPER TIER 8OZ(375548),1,76,111,948,5,0.014500319
587,169072,1201019552,SABRA GUAC CLASSIC FLAV 8X8OZ,0,412,394,347,34482,0.109724502,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,1950,5.66,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,471,1.36593005,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,65,0.188504147,39561,8923665,SABRA 10OZ(360431),1,54,48,393,11,0.031900702,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,5,0.014500319
588,169072,1201019552,SABRA GUAC CLASSIC FLAV 8X8OZ,0,412,394,347,34482,0.109724502,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,1853,5.37,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,444,1.287628328,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,55,0.159503509,39561,8923665,SABRA 10OZ(360431),1,54,48,393,10,0.029000638,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,4,0.011600255
589,169574,2656000,LOL MARGARINE QUARTERS,0,282,364,1056,64872,0.20642793,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,7083,10.92,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1045,1.610864472,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,118,0.181896658,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,15,0.023122457,24392,8920505,KRAFT SHREDDED CHEESE 8 OZ.(6332),1,9,5,362,3,0.004624491
590,169574,2656000,LOL MARGARINE QUARTERS,0,282,364,1056,64872,0.20642793,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,6552,10.10,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,1045,1.610864472,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,118,0.181896658,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,15,0.023122457,39561,8923665,SABRA 10OZ(360431),1,54,48,393,3,0.004624491
591,169574,2656000,LOL MARGARINE QUARTERS,0,282,364,1056,64872,0.20642793,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,5557,8.57,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,848,1.307189542,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,142,0.218892588,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,23,0.035454433,12373,8925399,PILLS CRESCENT ROLLS(10334),1,62,55,866,5,0.007707486
592,169574,2656000,LOL MARGARINE QUARTERS,0,282,364,1056,64872,0.20642793,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,4355,6.71,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,687,1.059008509,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,112,0.172647675,40252,9000337,TROP 52 OZ CARAFE(211030),1,11,7,477,12,0.018497965,12404,8922378,HELUVA GOOD DIP 12 OZ(4246),1,19,35,1326,2,0.003082994
593,16965,8920395,SCH TEA PLASTIC 64 OZ(171492),1,396,474,1100,37569,0.119547585,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,2518,6.70,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,232,0.617530411,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,32,0.085176608,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,6,0.015970614,39614,8920766,BM HALF & HALF 32 OZ(361063),1,28,49,907,2,0.005323538
594,16965,8920395,SCH TEA PLASTIC 64 OZ(171492),1,396,474,1100,37569,0.119547585,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2014,5.36,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,208,0.553647954,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,32,0.085176608,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,6,0.015970614,39614,8920766,BM HALF & HALF 32 OZ(361063),1,28,49,907,2,0.005323538
595,16965,8920395,SCH TEA PLASTIC 64 OZ(171492),1,396,474,1100,37569,0.119547585,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,1526,4.06,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,232,0.617530411,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,32,0.085176608,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,6,0.015970614,39614,8920766,BM HALF & HALF 32 OZ(361063),1,28,49,907,2,0.005323538
596,16965,8920395,SCH TEA PLASTIC 64 OZ(171492),1,396,474,1100,37569,0.119547585,15853,8929377,SCHNEID TEA 128 OZ(171518),1,253,245,630,1363,3.63,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,106,0.282147515,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,12,0.031941228,22144,8936200,JELLO PUDDING 4PKS(228731),1,46,51,759,2,0.005323538,203257,325984000,B & L SOUR CREAM,0,150,283,999,1,0.002661769
597,17174,8929615,DAISY SOUR CREAM 24Z(137320),1,128,148,512,172918,0.550239006,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,23267,13.46,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,2750,1.590349183,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,516,0.298407338,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,114,0.065927202,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,15,0.008674632
598,17174,8929615,DAISY SOUR CREAM 24Z(137320),1,128,148,512,172918,0.550239006,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,14910,8.62,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2750,1.590349183,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,516,0.298407338,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,114,0.065927202,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,15,0.008674632
599,17174,8929615,DAISY SOUR CREAM 24Z(137320),1,128,148,512,172918,0.550239006,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,13904,8.04,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2426,1.402977134,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,468,0.270648515,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,114,0.065927202,12466,8923343,BM 8OZ CHUNK CHEESE(8320),1,13,20,1095,15,0.008674632
600,17174,8929615,DAISY SOUR CREAM 24Z(137320),1,128,148,512,172918,0.550239006,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,13807,7.98,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2508,1.450398455,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,516,0.298407338,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,114,0.065927202,7417,567161301,BM CREAM CHEESE BRICK,0,57,85,1117,15,0.008674632
601,17186,8934459,NATURES BASKET SOY MILK(89423),1,428,400,635,31872,0.101419272,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1955,6.13,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,236,0.740461847,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,25,0.078438755,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,6,0.018825301,16622,8928621,LACTAID 96OZ(41786),1,137,61,69,3,0.009412651
602,17186,8934459,NATURES BASKET SOY MILK(89423),1,428,400,635,31872,0.101419272,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,1386,4.35,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,174,0.545933735,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,25,0.078438755,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,6,0.018825301,16622,8928621,LACTAID 96OZ(41786),1,137,61,69,3,0.009412651
603,17186,8934459,NATURES BASKET SOY MILK(89423),1,428,400,635,31872,0.101419272,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,1305,4.09,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,187,0.586721888,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,36,0.112951807,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,8,0.025100402,17537,8944282,COFFEE-MATE CREAMERS 6/16 OZ(293141),1,134,183,1332,2,0.0062751
604,17186,8934459,NATURES BASKET SOY MILK(89423),1,428,400,635,31872,0.101419272,32979,9001988,BM SINGLE SLICED CHEESE(15033),1,12,19,944,1288,4.04,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,236,0.740461847,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,25,0.078438755,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,6,0.018825301,16622,8928621,LACTAID 96OZ(41786),1,137,61,69,3,0.009412651
605,172883,617948940,EGGLAND BEST XLARGE EGGS,0,99,82,513,233495,0.7429999,12306,8924494,LAND O LAKES BUTTER QUARTERS(4801),1,22,6,63,15529,6.65,24392,8920505,KRAFT SHREDDED CHEESE 8 OZ.(6332),1,9,5,362,1459,0.624852781,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,177,0.075804621,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,24,0.010278593,14680,8922239,SARBMNTO DELI STYLE SLICES(12010),1,17,14,509,5,0.002141373
606,172883,617948940,EGGLAND BEST XLARGE EGGS,0,99,82,513,233495,0.7429999,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,15338,6.57,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,1420,0.608150067,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,141,0.060386732,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,16,0.006852395,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,3,0.001284824
607,172883,617948940,EGGLAND BEST XLARGE EGGS,0,99,82,513,233495,0.7429999,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,13347,5.72,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1189,0.509218613,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,135,0.057817084,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,16,0.006852395,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,3,0.001284824
608,172883,617948940,EGGLAND BEST XLARGE EGGS,0,99,82,513,233495,0.7429999,24392,8920505,KRAFT SHREDDED CHEESE 8 OZ.(6332),1,9,5,362,13262,5.68,12306,8924494,LAND O LAKES BUTTER QUARTERS(4801),1,22,6,63,1459,0.624852781,123215,4828000,KR PHILA CRM CHS BRICK,0,32,29,613,177,0.075804621,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,24,0.010278593,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,5,0.002141373
609,174397,1201556448,BRUNTON DAIRY FAT FREE MILK,0,1015,954,348,848,0.002698404,30936,1201556450,BRUNTON DAIRY CHOC CREME,0,626,527,123,66,7.78,20379,8943854,FLORIDA NATURAL OJ(211339),1,48,39,468,6,0.70754717,457706,1200080613,NB CAGE FREE BROWN LG EGG,0,102,92,586,2,0.235849057,26765,8946090,YOPL ORIGINAL 8CT(306365),1,202,144,181,1,0.117924528,19312,8945831,BM YOGURT 32OZ(195591),1,173,220,826,1,0.117924528
610,174397,1201556448,BRUNTON DAIRY FAT FREE MILK,0,1015,954,348,848,0.002698404,395698,1201556447,BRUNTON DAIRY WHOLE MILK,0,756,686,394,43,5.07,30936,1201556450,BRUNTON DAIRY CHOC CREME,0,626,527,123,5,0.589622642,95793,661883055,HILL 18PK LARGE EGGS,0,66,116,729,1,0.117924528,16759,8927004,DAISY SOUR CREAM(43876),1,33,62,930,1,0.117924528,19312,8945831,BM YOGURT 32OZ(195591),1,173,220,826,1,0.117924528
611,174397,1201556448,BRUNTON DAIRY FAT FREE MILK,0,1015,954,348,848,0.002698404,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,40,4.72,30936,1201556450,BRUNTON DAIRY CHOC CREME,0,626,527,123,6,0.70754717,19813,8929913,BLUE DIAMOND ALMOND BREEZE(203160),1,31,27,521,1,0.117924528,13489,8924761,BM SOUR CREAM(161380),1,61,159,1190,1,0.117924528,871429,1202385689,BM HEAVY WHIPPING CREAM,0,86,117,916,1,0.117924528
612,174397,1201556448,BRUNTON DAIRY FAT FREE MILK,0,1015,954,348,848,0.002698404,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,33,3.89,436170,1201556449,BRUNTON DAIRY 2% MILK,0,771,710,411,5,0.589622642,18349,8921308,NATURE'S BASKET ORGANIC MILK(161253),1,73,47,515,1,0.117924528,23143,8921000,CHOB GRK NF FOB 4PK(242649),1,47,32,297,1,0.117924528,20012,8923395,SARG STICKS & STRING CHEESE(206009),1,75,45,170,1,0.117924528
613,17522,8927032,COFFEEMATE 6/64 OZ CREAMER(260661),1,71,25,27,319024,1.015160068,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,27755,8.70,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,3433,1.076094588,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,496,0.155474196,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,82,0.025703395,12864,8921355,BM SHREDDED 16OZ CHEESE(130692),1,21,13,284,13,0.004074929
614,17522,8927032,COFFEEMATE 6/64 OZ CREAMER(260661),1,71,25,27,319024,1.015160068,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,22017,6.90,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,2917,0.914351271,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,489,0.153280004,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,82,0.025703395,7417,567161301,BM CREAM CHEESE BRICK,0,57,85,1117,13,0.004074929
615,17522,8927032,COFFEEMATE 6/64 OZ CREAMER(260661),1,71,25,27,319024,1.015160068,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,21212,6.65,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,3433,1.076094588,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,496,0.155474196,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,82,0.025703395,7417,567161301,BM CREAM CHEESE BRICK,0,57,85,1117,13,0.004074929
616,17522,8927032,COFFEEMATE 6/64 OZ CREAMER(260661),1,71,25,27,319024,1.015160068,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,18976,5.95,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,2743,0.85980992,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,496,0.155474196,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,82,0.025703395,12864,8921355,BM SHREDDED 16OZ CHEESE(130692),1,21,13,284,13,0.004074929
617,17527,8923531,NESTLE COOKIES(162691),1,103,104,1331,220956,0.703099792,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,20679,9.36,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,2178,0.985716613,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,319,0.144372635,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,45,0.020366046,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,12,0.005430946
618,17527,8923531,NESTLE COOKIES(162691),1,103,104,1331,220956,0.703099792,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,13945,6.31,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2090,0.945889679,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,321,0.145277793,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,55,0.024891834,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,7,0.003168052
619,17527,8923531,NESTLE COOKIES(162691),1,103,104,1331,220956,0.703099792,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,12158,5.50,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,2178,0.985716613,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,319,0.144372635,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,45,0.020366046,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,12,0.005430946
620,17527,8923531,NESTLE COOKIES(162691),1,103,104,1331,220956,0.703099792,18944,8922922,PILLS RTB COOKIE 16 OZ(179192),1,160,172,638,12144,5.50,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1215,0.549883235,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,144,0.065171346,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,26,0.011767049,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,6,0.002715473
621,17537,8944282,COFFEE-MATE CREAMERS 6/16 OZ(293141),1,134,183,1332,162862,0.518240004,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,14057,8.63,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,1612,0.989795041,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,197,0.120961305,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,30,0.018420503,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,7,0.004298117
622,17537,8944282,COFFEE-MATE CREAMERS 6/16 OZ(293141),1,134,183,1332,162862,0.518240004,14683,8943491,COFFEE-MATE CREAMER 32OZ(409),1,7,3,286,11039,6.78,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1140,0.699979123,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,140,0.085962348,153449,71322665,BM 2% R/F PLASTIC 12300,0,3,1,798,24,0.014736403,40323,9000353,BM EGGS LARBM 18CT(369393),1,8,12,1071,5,0.003070084
623,17537,8944282,COFFEE-MATE CREAMERS 6/16 OZ(293141),1,134,183,1332,162862,0.518240004,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,9558,5.87,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1612,0.989795041,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,197,0.120961305,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,30,0.018420503,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,7,0.004298117
624,17537,8944282,COFFEE-MATE CREAMERS 6/16 OZ(293141),1,134,183,1332,162862,0.518240004,112049,619261169,BM 2% PLASTIC 12299,0,5,11,1150,9047,5.56,12664,8921878,BEST MARKETS FANCY SHRED CHEESE(10976),1,1,2,990,1239,0.760766784,40321,9000351,BM LARBM EGGS DOZEN(369391),1,4,17,1213,197,0.120961305,15461,8921724,BM BUTTER 1/4'S(259465),1,6,4,627,30,0.018420503,41665,9002082,BM SHRED CHEESE UPPER TIER 8OZ(375553),1,37,59,885,7,0.004298117
